TARGET,ID,DerogCnt,CollectCnt,BanruptcyInd,InqCnt06,InqTimeLast,InqFinanceCnt24,TLTimeFirst,TLTimeLast,TLCnt03,TLCnt12,TLCnt24,TLCnt,TLSum,TLMaxSum,TLSatCnt,TLDel60Cnt,TLBadCnt24,TL75UtilCnt,TL50UtilCnt,TLBalHCPct,TLSatPct,TLDel3060Cnt24,TLDel90Cnt24,TLDel60CntAll,TLOpenPct,TLBadDerogCnt,TLDel60Cnt24,TLOpen24Pct
0.00,10438.00,1.00,0.00,0.00,1.00,3.00,2.00,105.00,9.00,0.00,1.00,2.00,2.00,$496,"$3,700",11.00,0.00,0.00,0.00,0.00,13.00%,57.00%,0.00,1.00,2.00,14.00%,1.00,1.00,100.00%
0.00,10486.00,0.00,0.00,0.00,2.00,3.00,4.00,267.00,40.00,0.00,0.00,0.00,6.00,"$7,265","$14,242",18.00,1.00,0.00,2.00,2.00,51.00%,23.00%,3.00,3.00,4.00,27.00%,3.00,4.00,0.00%
0.00,10509.00,3.00,1.00,1.00,1.00,2.00,1.00,137.00,14.00,0.00,0.00,3.00,9.00,"$33,761","$42,864",11.00,8.00,2.00,6.00,7.00,79.00%,45.00%,0.00,2.00,9.00,45.00%,2.00,2.00,33.00%
0.00,10514.00,1.00,0.00,1.00,8.00,0.00,4.00,97.00,5.00,0.00,3.00,5.00,7.00,"$9,305","$18,882",8.00,5.00,2.00,4.00,6.00,49.00%,40.00%,0.00,2.00,5.00,47.00%,2.00,2.00,71.00%
0.00,10521.00,0.00,0.00,0.00,1.00,2.00,0.00,151.00,28.00,0.00,0.00,0.00,13.00,"$27,049","$37,249",17.00,0.00,0.00,6.00,7.00,73.00%,53.00%,3.00,0.00,1.00,76.00%,0.00,1.00,0.00%
0.00,10730.00,10.00,4.00,0.00,2.00,4.00,3.00,158.00,14.00,0.00,0.00,2.00,11.00,"$23,332","$51,832",26.00,2.00,1.00,3.00,4.00,45.00%,43.00%,3.00,1.00,10.00,37.00%,8.00,2.00,18.00%
0.00,10748.00,0.00,0.00,0.00,0.00,9.00,3.00,128.00,3.00,1.00,1.00,10.00,15.00,"$17,819","$28,268",17.00,0.00,0.00,3.00,5.00,63.00%,74.00%,1.00,0.00,0.00,79.00%,0.00,0.00,67.00%
0.00,10837.00,0.00,0.00,0.00,0.00,,0.00,216.00,9.00,0.00,3.00,7.00,8.00,"$16,039","$49,843",14.00,0.00,0.00,1.00,1.00,32.00%,93.00%,0.00,0.00,0.00,57.00%,0.00,0.00,88.00%
0.00,10880.00,1.00,1.00,0.00,0.00,10.00,4.00,355.00,17.00,0.00,0.00,3.00,3.00,$4,"$1,040",7.00,1.00,0.00,0.00,0.00,0.00%,63.00%,0.00,1.00,2.00,38.00%,2.00,1.00,100.00%
0.00,10922.00,0.00,0.00,0.00,1.00,1.00,1.00,553.00,2.00,3.00,4.00,6.00,10.00,"$9,677","$10,947",11.00,0.00,0.00,6.00,8.00,88.00%,43.00%,1.00,0.00,1.00,71.00%,0.00,0.00,60.00%
0.00,10934.00,3.00,3.00,0.00,4.00,1.00,7.00,256.00,4.00,0.00,1.00,6.00,12.00,"$29,261","$60,654",19.00,0.00,0.00,2.00,3.00,48.00%,89.00%,0.00,0.00,1.00,63.00%,0.00,0.00,50.00%
0.00,11028.00,1.00,1.00,0.00,0.00,13.00,3.00,167.00,13.00,0.00,0.00,2.00,3.00,"$5,811","$7,704",9.00,1.00,0.00,1.00,1.00,75.00%,70.00%,0.00,0.00,1.00,30.00%,0.00,0.00,67.00%
0.00,11039.00,1.00,0.00,1.00,1.00,0.00,0.00,241.00,4.00,0.00,2.00,2.00,8.00,"$26,697","$29,174",12.00,2.00,0.00,3.00,6.00,92.00%,63.00%,0.00,1.00,3.00,50.00%,1.00,1.00,25.00%
0.00,11062.00,1.00,0.00,0.00,2.00,6.00,2.00,163.00,8.00,0.00,1.00,2.00,4.00,"$10,426","$11,422",8.00,2.00,0.00,3.00,3.00,91.00%,30.00%,2.00,1.00,4.00,40.00%,1.00,2.00,50.00%
0.00,11135.00,0.00,0.00,0.00,3.00,1.00,5.00,163.00,12.00,0.00,1.00,4.00,17.00,"$59,217","$75,776",29.00,0.00,0.00,8.00,12.00,78.00%,71.00%,0.00,0.00,2.00,55.00%,0.00,0.00,24.00%
0.00,11137.00,1.00,0.00,0.00,2.00,0.00,2.00,161.00,8.00,0.00,2.00,3.00,7.00,"$34,128","$60,468",17.00,0.00,0.00,1.00,2.00,56.00%,53.00%,0.00,0.00,0.00,41.00%,0.00,0.00,43.00%
0.00,11207.00,0.00,0.00,0.00,6.00,2.00,4.00,239.00,32.00,0.00,0.00,0.00,6.00,"$10,142","$15,656",21.00,0.00,0.00,2.00,2.00,65.00%,35.00%,3.00,0.00,0.00,23.00%,0.00,0.00,0.00%
0.00,11237.00,0.00,0.00,0.00,4.00,1.00,4.00,179.00,12.00,0.00,1.00,3.00,6.00,$595,"$1,419",13.00,2.00,2.00,3.00,3.00,42.00%,38.00%,2.00,3.00,4.00,38.00%,3.00,4.00,50.00%
0.00,11243.00,0.00,0.00,0.00,7.00,0.00,6.00,41.00,2.00,1.00,2.00,5.00,4.00,"$5,596","$15,055",6.00,0.00,0.00,0.00,2.00,37.00%,86.00%,0.00,0.00,0.00,57.00%,0.00,0.00,125.00%
0.00,11252.00,0.00,0.00,0.00,3.00,1.00,0.00,217.00,5.00,0.00,7.00,15.00,20.00,"$45,258","$90,260",29.00,0.00,0.00,6.00,6.00,50.00%,73.00%,0.00,0.00,0.00,67.00%,0.00,0.00,75.00%
0.00,11256.00,0.00,0.00,0.00,1.00,5.00,0.00,215.00,9.00,0.00,2.00,3.00,10.00,"$20,700","$27,738",9.00,0.00,0.00,5.00,5.00,75.00%,70.00%,3.00,0.00,0.00,100.00%,0.00,0.00,30.00%
0.00,11258.00,0.00,0.00,0.00,6.00,4.00,16.00,147.00,4.00,0.00,2.00,6.00,10.00,"$30,189","$54,878",23.00,0.00,0.00,2.00,3.00,55.00%,54.00%,0.00,0.00,0.00,38.00%,0.00,0.00,60.00%
0.00,11508.00,3.00,1.00,1.00,3.00,1.00,0.00,132.00,3.00,1.00,4.00,5.00,5.00,"$12,716","$21,110",6.00,1.00,0.00,2.00,3.00,60.00%,71.00%,0.00,0.00,1.00,71.00%,0.00,0.00,100.00%
0.00,11557.00,0.00,0.00,0.00,1.00,6.00,0.00,300.00,2.00,1.00,8.00,9.00,13.00,"$25,103","$33,970",15.00,0.00,0.00,6.00,9.00,74.00%,82.00%,0.00,0.00,0.00,76.00%,0.00,0.00,69.00%
0.00,11576.00,2.00,0.00,1.00,2.00,1.00,2.00,111.00,4.00,0.00,2.00,6.00,7.00,"$28,112","$28,537",12.00,1.00,1.00,6.00,6.00,99.00%,80.00%,0.00,1.00,1.00,47.00%,1.00,1.00,86.00%
0.00,11619.00,0.00,0.00,0.00,7.00,0.00,2.00,99.00,7.00,0.00,4.00,5.00,16.00,"$74,634","$84,891",21.00,1.00,0.00,14.00,14.00,88.00%,78.00%,0.00,1.00,1.00,70.00%,1.00,1.00,31.00%
0.00,11696.00,2.00,2.00,0.00,0.00,7.00,1.00,113.00,1.00,1.00,4.00,4.00,5.00,"$11,999","$14,938",11.00,0.00,0.00,4.00,4.00,80.00%,29.00%,1.00,0.00,1.00,36.00%,2.00,0.00,80.00%
0.00,11716.00,2.00,1.00,0.00,1.00,5.00,0.00,181.00,4.00,0.00,1.00,1.00,2.00,"$6,734","$13,000",3.00,0.00,0.00,0.00,1.00,52.00%,50.00%,0.00,0.00,0.00,50.00%,1.00,0.00,50.00%
0.00,11722.00,2.00,0.00,0.00,1.00,1.00,1.00,92.00,13.00,0.00,0.00,1.00,1.00,,,4.00,1.00,0.00,,,,33.00%,0.00,0.00,1.00,17.00%,0.00,0.00,100.00%
0.00,11748.00,1.00,1.00,0.00,3.00,0.00,7.00,262.00,27.00,0.00,0.00,0.00,5.00,$677,"$2,080",11.00,6.00,3.00,2.00,2.00,33.00%,22.00%,2.00,4.00,9.00,28.00%,4.00,5.00,0.00%
0.00,11815.00,0.00,0.00,0.00,0.00,17.00,1.00,105.00,7.00,0.00,4.00,10.00,15.00,"$45,469","$62,577",20.00,0.00,0.00,8.00,8.00,73.00%,64.00%,1.00,0.00,0.00,68.00%,0.00,0.00,67.00%
0.00,11900.00,0.00,0.00,0.00,4.00,1.00,6.00,171.00,2.00,1.00,3.00,4.00,4.00,"$21,565","$24,265",3.00,3.00,2.00,2.00,3.00,89.00%,43.00%,0.00,2.00,3.00,57.00%,2.00,2.00,100.00%
0.00,11918.00,2.00,2.00,0.00,6.00,1.00,8.00,44.00,3.00,1.00,2.00,3.00,3.00,"$7,872","$9,253",5.00,0.00,0.00,2.00,2.00,85.00%,50.00%,0.00,1.00,1.00,50.00%,3.00,1.00,100.00%
0.00,11975.00,0.00,0.00,0.00,2.00,1.00,3.00,180.00,5.00,0.00,5.00,6.00,9.00,"$6,201","$16,034",14.00,0.00,0.00,2.00,3.00,39.00%,53.00%,0.00,0.00,1.00,60.00%,0.00,0.00,67.00%
0.00,11977.00,0.00,0.00,0.00,4.00,0.00,1.00,189.00,7.00,0.00,2.00,2.00,6.00,"$18,097","$35,209",16.00,0.00,0.00,2.00,2.00,51.00%,47.00%,0.00,0.00,3.00,35.00%,0.00,0.00,33.00%
0.00,12170.00,1.00,0.00,1.00,3.00,0.00,6.00,150.00,3.00,1.00,2.00,5.00,9.00,"$15,250","$18,752",15.00,0.00,0.00,4.00,5.00,81.00%,78.00%,0.00,0.00,0.00,50.00%,0.00,0.00,56.00%
0.00,12173.00,0.00,0.00,0.00,7.00,0.00,11.00,92.00,7.00,0.00,1.00,5.00,12.00,"$33,910","$50,174",27.00,0.00,0.00,4.00,8.00,68.00%,36.00%,3.00,1.00,5.00,43.00%,1.00,4.00,42.00%
0.00,12191.00,0.00,0.00,0.00,0.00,,0.00,235.00,29.00,0.00,0.00,0.00,13.00,"$9,491","$12,336",15.00,0.00,0.00,7.00,7.00,77.00%,53.00%,3.00,0.00,4.00,87.00%,0.00,0.00,0.00%
0.00,12224.00,0.00,0.00,0.00,0.00,,0.00,163.00,22.00,0.00,0.00,1.00,9.00,"$13,372","$18,961",18.00,0.00,0.00,3.00,4.00,71.00%,53.00%,1.00,0.00,0.00,47.00%,0.00,0.00,11.00%
0.00,12243.00,0.00,0.00,0.00,1.00,1.00,1.00,214.00,10.00,0.00,1.00,2.00,8.00,"$14,971","$32,721",15.00,0.00,0.00,0.00,2.00,46.00%,53.00%,2.00,0.00,1.00,47.00%,0.00,1.00,25.00%
0.00,12275.00,1.00,0.00,0.00,16.00,1.00,2.00,199.00,2.00,1.00,7.00,10.00,27.00,"$1,77,074","$2,41,985",41.00,1.00,1.00,13.00,15.00,73.00%,66.00%,0.00,1.00,1.00,57.00%,1.00,1.00,37.00%
0.00,12388.00,0.00,0.00,0.00,0.00,7.00,4.00,172.00,2.00,1.00,3.00,6.00,5.00,"$13,917","$19,676",10.00,1.00,0.00,2.00,2.00,71.00%,23.00%,3.00,2.00,4.00,38.00%,2.00,2.00,120.00%
0.00,12427.00,1.00,1.00,0.00,6.00,1.00,12.00,38.00,2.00,5.00,8.00,12.00,10.00,"$63,666","$67,986",11.00,1.00,1.00,6.00,8.00,94.00%,73.00%,0.00,1.00,1.00,67.00%,2.00,1.00,120.00%
0.00,12450.00,0.00,0.00,0.00,1.00,6.00,3.00,138.00,11.00,0.00,3.00,6.00,8.00,"$22,598","$30,318",18.00,0.00,0.00,5.00,6.00,75.00%,32.00%,3.00,0.00,1.00,36.00%,0.00,0.00,75.00%
0.00,12511.00,0.00,0.00,0.00,5.00,1.00,16.00,201.00,12.00,0.00,1.00,6.00,5.00,"$12,107","$15,427",8.00,0.00,0.00,1.00,2.00,78.00%,63.00%,1.00,1.00,2.00,63.00%,1.00,1.00,120.00%
0.00,12568.00,2.00,2.00,0.00,9.00,1.00,14.00,144.00,3.00,1.00,8.00,14.00,20.00,"$1,43,639","$1,96,298",55.00,0.00,0.00,8.00,12.00,73.00%,52.00%,0.00,0.00,0.00,33.00%,0.00,0.00,70.00%
0.00,12638.00,0.00,0.00,0.00,4.00,1.00,3.00,384.00,6.00,0.00,1.00,2.00,5.00,"$9,579","$14,438",13.00,0.00,0.00,4.00,4.00,66.00%,36.00%,3.00,0.00,4.00,36.00%,0.00,2.00,40.00%
0.00,12670.00,2.00,2.00,0.00,3.00,0.00,12.00,151.00,4.00,0.00,4.00,7.00,11.00,"$23,700","$31,354",19.00,2.00,1.00,3.00,4.00,76.00%,52.00%,0.00,1.00,2.00,44.00%,3.00,1.00,64.00%
0.00,12675.00,0.00,0.00,0.00,0.00,12.00,0.00,291.00,11.00,0.00,2.00,4.00,10.00,"$25,526","$74,605",21.00,0.00,0.00,2.00,4.00,34.00%,73.00%,0.00,0.00,0.00,45.00%,0.00,0.00,40.00%
0.00,12874.00,0.00,0.00,0.00,0.00,,0.00,461.00,9.00,0.00,1.00,3.00,16.00,"$19,759","$59,895",25.00,0.00,0.00,3.00,4.00,33.00%,52.00%,3.00,0.00,0.00,64.00%,0.00,0.00,19.00%
0.00,12900.00,2.00,2.00,0.00,3.00,0.00,6.00,160.00,11.00,0.00,1.00,5.00,8.00,"$28,848","$47,186",11.00,0.00,0.00,3.00,5.00,61.00%,46.00%,1.00,0.00,0.00,62.00%,0.00,0.00,63.00%
0.00,13092.00,0.00,0.00,0.00,10.00,1.00,17.00,157.00,5.00,0.00,7.00,14.00,21.00,"$46,499","$64,064",40.00,0.00,0.00,9.00,13.00,73.00%,55.00%,3.00,0.00,0.00,48.00%,0.00,0.00,67.00%
0.00,13097.00,0.00,0.00,0.00,0.00,,0.00,115.00,29.00,0.00,0.00,0.00,11.00,"$25,323","$47,150",15.00,0.00,0.00,4.00,4.00,54.00%,73.00%,0.00,0.00,0.00,73.00%,0.00,0.00,0.00%
0.00,13116.00,5.00,3.00,1.00,3.00,3.00,7.00,133.00,5.00,0.00,3.00,4.00,8.00,"$8,985","$11,574",10.00,2.00,2.00,3.00,4.00,78.00%,58.00%,0.00,2.00,2.00,67.00%,3.00,2.00,50.00%
0.00,13136.00,0.00,0.00,0.00,8.00,1.00,2.00,167.00,4.00,0.00,3.00,4.00,9.00,"$61,270","$75,280",23.00,2.00,0.00,4.00,6.00,81.00%,50.00%,0.00,0.00,4.00,35.00%,0.00,0.00,44.00%
0.00,13164.00,0.00,0.00,0.00,4.00,0.00,7.00,97.00,2.00,2.00,10.00,18.00,19.00,"$51,246","$88,702",38.00,0.00,0.00,4.00,6.00,58.00%,36.00%,0.00,0.00,0.00,35.00%,0.00,0.00,95.00%
0.00,13168.00,0.00,0.00,0.00,7.00,2.00,8.00,80.00,10.00,0.00,2.00,5.00,8.00,"$56,520","$75,220",15.00,1.00,0.00,4.00,6.00,75.00%,63.00%,0.00,0.00,1.00,50.00%,0.00,0.00,63.00%
0.00,13184.00,3.00,3.00,0.00,1.00,2.00,1.00,41.00,35.00,0.00,0.00,0.00,2.00,$295,$300,2.00,0.00,0.00,1.00,1.00,98.00%,0.00%,1.00,0.00,0.00,100.00%,2.00,0.00,0.00%
0.00,13207.00,0.00,0.00,0.00,8.00,1.00,4.00,213.00,2.00,1.00,1.00,2.00,2.00,"$1,513","$1,602",2.00,1.00,0.00,2.00,2.00,94.00%,25.00%,0.00,1.00,2.00,50.00%,1.00,1.00,100.00%
0.00,13220.00,1.00,1.00,0.00,4.00,4.00,2.00,375.00,18.00,0.00,0.00,1.00,7.00,"$5,463","$10,661",12.00,1.00,0.00,2.00,3.00,51.00%,15.00%,3.00,1.00,4.00,54.00%,2.00,2.00,14.00%
0.00,13223.00,0.00,0.00,0.00,3.00,0.00,8.00,109.00,3.00,2.00,5.00,10.00,12.00,"$61,403","$83,970",20.00,1.00,0.00,6.00,8.00,73.00%,61.00%,0.00,0.00,1.00,52.00%,0.00,0.00,83.00%
0.00,13260.00,0.00,0.00,0.00,4.00,0.00,3.00,49.00,5.00,0.00,3.00,3.00,8.00,"$33,972","$36,720",11.00,0.00,0.00,6.00,6.00,93.00%,92.00%,0.00,0.00,0.00,67.00%,0.00,0.00,38.00%
0.00,13286.00,11.00,6.00,1.00,1.00,1.00,1.00,103.00,11.00,0.00,1.00,3.00,5.00,"$20,256","$26,569",6.00,9.00,3.00,4.00,5.00,76.00%,27.00%,0.00,3.00,9.00,33.00%,9.00,3.00,60.00%
0.00,13314.00,1.00,1.00,0.00,2.00,6.00,1.00,99.00,2.00,1.00,3.00,3.00,7.00,"$23,273","$25,145",9.00,1.00,0.00,4.00,4.00,93.00%,55.00%,0.00,0.00,1.00,64.00%,1.00,0.00,43.00%
0.00,13327.00,0.00,0.00,0.00,3.00,1.00,3.00,236.00,8.00,0.00,1.00,5.00,10.00,"$64,002","$72,931",19.00,0.00,0.00,7.00,7.00,88.00%,70.00%,0.00,0.00,0.00,43.00%,0.00,0.00,50.00%
0.00,13353.00,0.00,0.00,0.00,6.00,1.00,3.00,160.00,15.00,0.00,0.00,4.00,16.00,"$60,557","$75,068",38.00,0.00,0.00,8.00,10.00,81.00%,58.00%,0.00,0.00,0.00,40.00%,0.00,0.00,25.00%
0.00,13382.00,1.00,0.00,1.00,0.00,14.00,0.00,205.00,9.00,0.00,1.00,2.00,2.00,"$2,577","$4,460",2.00,4.00,0.00,1.00,2.00,58.00%,33.00%,0.00,0.00,4.00,33.00%,0.00,0.00,100.00%
0.00,13429.00,1.00,0.00,1.00,2.00,2.00,2.00,67.00,2.00,1.00,1.00,2.00,4.00,"$5,708","$5,659",6.00,0.00,0.00,3.00,3.00,101.00%,43.00%,0.00,0.00,0.00,57.00%,0.00,0.00,50.00%
0.00,13438.00,1.00,1.00,0.00,5.00,0.00,5.00,9.00,3.00,1.00,6.00,6.00,2.00,$228,$285,1.00,0.00,0.00,1.00,1.00,80.00%,17.00%,0.00,0.00,0.00,33.00%,1.00,0.00,300.00%
0.00,13567.00,0.00,0.00,0.00,7.00,1.00,1.00,62.00,6.00,0.00,2.00,3.00,6.00,"$17,116","$23,973",7.00,0.00,0.00,3.00,4.00,71.00%,100.00%,0.00,0.00,0.00,86.00%,0.00,0.00,50.00%
0.00,13590.00,2.00,0.00,1.00,7.00,2.00,4.00,102.00,11.00,0.00,2.00,4.00,4.00,"$2,837","$3,509",5.00,2.00,0.00,1.00,2.00,81.00%,71.00%,0.00,0.00,2.00,57.00%,0.00,0.00,100.00%
0.00,13667.00,2.00,2.00,0.00,0.00,9.00,0.00,103.00,9.00,0.00,1.00,4.00,7.00,"$14,699","$20,328",16.00,1.00,0.00,3.00,3.00,72.00%,65.00%,2.00,0.00,1.00,41.00%,1.00,1.00,57.00%
0.00,13679.00,0.00,0.00,0.00,1.00,3.00,0.00,221.00,8.00,0.00,7.00,11.00,19.00,"$13,624","$45,251",35.00,0.00,0.00,3.00,4.00,30.00%,69.00%,0.00,0.00,1.00,49.00%,0.00,0.00,58.00%
0.00,13695.00,1.00,0.00,0.00,0.00,9.00,1.00,264.00,4.00,0.00,4.00,8.00,10.00,"$37,382","$43,545",19.00,0.00,0.00,5.00,7.00,86.00%,40.00%,1.00,0.00,4.00,50.00%,1.00,0.00,80.00%
0.00,13702.00,3.00,1.00,0.00,4.00,1.00,2.00,136.00,4.00,0.00,1.00,5.00,7.00,"$48,558","$51,684",12.00,0.00,0.00,6.00,6.00,94.00%,57.00%,0.00,0.00,0.00,50.00%,1.00,0.00,71.00%
0.00,13759.00,0.00,0.00,0.00,0.00,10.00,1.00,334.00,9.00,0.00,2.00,4.00,7.00,"$42,128","$50,674",17.00,1.00,0.00,3.00,4.00,83.00%,50.00%,0.00,0.00,3.00,39.00%,0.00,0.00,57.00%
0.00,13844.00,5.00,5.00,1.00,1.00,1.00,1.00,100.00,19.00,0.00,0.00,1.00,1.00,"$4,761","$5,197",3.00,2.00,0.00,1.00,1.00,92.00%,17.00%,0.00,0.00,2.00,17.00%,2.00,0.00,100.00%
0.00,13848.00,1.00,0.00,1.00,3.00,1.00,2.00,282.00,12.00,0.00,1.00,2.00,3.00,"$22,317","$27,075",4.00,5.00,1.00,1.00,1.00,82.00%,33.00%,0.00,1.00,5.00,33.00%,1.00,1.00,67.00%
0.00,13850.00,0.00,0.00,0.00,0.00,7.00,3.00,100.00,17.00,0.00,0.00,1.00,3.00,"$1,948","$23,949",9.00,1.00,1.00,0.00,0.00,8.00%,18.00%,1.00,4.00,6.00,27.00%,4.00,4.00,33.00%
0.00,13859.00,2.00,0.00,1.00,1.00,0.00,3.00,135.00,5.00,0.00,1.00,2.00,5.00,"$1,246","$1,508",5.00,2.00,1.00,4.00,4.00,83.00%,57.00%,2.00,1.00,2.00,71.00%,1.00,2.00,40.00%
0.00,13882.00,0.00,0.00,0.00,3.00,0.00,3.00,217.00,5.00,0.00,4.00,6.00,12.00,"$20,121","$24,837",17.00,0.00,0.00,5.00,5.00,81.00%,61.00%,0.00,0.00,1.00,67.00%,0.00,0.00,50.00%
0.00,13912.00,0.00,0.00,0.00,3.00,1.00,1.00,40.00,7.00,0.00,2.00,7.00,8.00,"$7,693","$10,538",8.00,0.00,0.00,3.00,3.00,73.00%,100.00%,0.00,0.00,0.00,100.00%,0.00,0.00,88.00%
0.00,13956.00,7.00,0.00,0.00,1.00,0.00,0.00,129.00,7.00,0.00,1.00,2.00,7.00,"$8,264","$18,426",20.00,0.00,0.00,3.00,3.00,45.00%,52.00%,2.00,0.00,1.00,33.00%,4.00,1.00,29.00%
0.00,14005.00,0.00,0.00,0.00,0.00,20.00,0.00,109.00,5.00,0.00,2.00,5.00,10.00,"$22,792","$64,722",20.00,0.00,0.00,2.00,2.00,35.00%,81.00%,0.00,0.00,0.00,48.00%,0.00,0.00,50.00%
0.00,14007.00,0.00,0.00,0.00,3.00,3.00,0.00,325.00,4.00,0.00,5.00,7.00,14.00,"$26,328","$70,535",25.00,0.00,0.00,3.00,5.00,37.00%,54.00%,3.00,0.00,1.00,50.00%,0.00,0.00,50.00%
0.00,14040.00,5.00,4.00,0.00,4.00,2.00,3.00,34.00,2.00,1.00,3.00,5.00,6.00,"$23,564","$25,485",7.00,0.00,0.00,4.00,4.00,92.00%,88.00%,0.00,0.00,0.00,75.00%,0.00,0.00,83.00%
0.00,14110.00,0.00,0.00,1.00,5.00,1.00,4.00,193.00,4.00,0.00,1.00,1.00,4.00,"$16,092","$16,614",11.00,1.00,1.00,3.00,3.00,97.00%,50.00%,3.00,3.00,5.00,33.00%,3.00,5.00,25.00%
0.00,14129.00,0.00,0.00,0.00,1.00,1.00,5.00,136.00,18.00,0.00,0.00,3.00,3.00,"$15,109","$21,931",7.00,0.00,0.00,1.00,3.00,69.00%,25.00%,1.00,0.00,0.00,38.00%,0.00,0.00,100.00%
0.00,14168.00,1.00,1.00,0.00,0.00,8.00,3.00,123.00,16.00,0.00,0.00,1.00,1.00,$0,"$2,509",5.00,0.00,0.00,,,0.00%,80.00%,0.00,0.00,0.00,20.00%,1.00,0.00,100.00%
0.00,14170.00,1.00,1.00,0.00,4.00,0.00,6.00,64.00,7.00,0.00,1.00,3.00,4.00,"$38,247","$50,944",8.00,0.00,0.00,2.00,3.00,75.00%,88.00%,0.00,0.00,0.00,50.00%,1.00,0.00,75.00%
0.00,14220.00,0.00,0.00,0.00,2.00,0.00,2.00,143.00,10.00,0.00,3.00,3.00,3.00,"$2,583","$3,050",6.00,0.00,0.00,2.00,2.00,85.00%,67.00%,0.00,0.00,1.00,50.00%,0.00,0.00,100.00%
0.00,14305.00,1.00,1.00,0.00,1.00,5.00,5.00,84.00,3.00,1.00,3.00,7.00,5.00,"$12,401","$13,057",10.00,1.00,0.00,2.00,3.00,95.00%,36.00%,2.00,0.00,1.00,36.00%,1.00,1.00,140.00%
0.00,14469.00,0.00,0.00,0.00,6.00,0.00,2.00,180.00,12.00,0.00,1.00,6.00,15.00,"$27,888","$49,168",24.00,0.00,0.00,3.00,5.00,57.00%,62.00%,0.00,0.00,0.00,52.00%,0.00,0.00,40.00%
0.00,14483.00,0.00,0.00,0.00,7.00,1.00,4.00,153.00,14.00,0.00,0.00,2.00,3.00,"$10,303","$13,692",4.00,1.00,0.00,1.00,3.00,75.00%,50.00%,0.00,0.00,2.00,50.00%,0.00,0.00,67.00%
0.00,14485.00,7.00,6.00,1.00,6.00,1.00,12.00,72.00,7.00,0.00,1.00,1.00,1.00,"$7,054","$7,684",4.00,3.00,0.00,1.00,1.00,92.00%,38.00%,0.00,0.00,4.00,13.00%,2.00,0.00,100.00%
0.00,14495.00,4.00,2.00,1.00,1.00,1.00,2.00,122.00,22.00,0.00,0.00,1.00,,,,2.00,0.00,0.00,,,,50.00%,0.00,0.00,0.00,,1.00,0.00,
0.00,14532.00,0.00,0.00,0.00,0.00,14.00,0.00,355.00,8.00,0.00,1.00,10.00,30.00,"$76,695","$1,08,659",40.00,0.00,0.00,17.00,23.00,71.00%,72.00%,0.00,0.00,0.00,65.00%,0.00,0.00,33.00%
0.00,14541.00,7.00,5.00,0.00,2.00,0.00,0.00,103.00,26.00,0.00,0.00,0.00,3.00,"$1,639","$2,085",4.00,1.00,1.00,1.00,1.00,79.00%,60.00%,0.00,1.00,3.00,60.00%,7.00,1.00,0.00%
0.00,14629.00,0.00,0.00,0.00,1.00,6.00,1.00,327.00,8.00,0.00,1.00,2.00,2.00,"$4,088","$4,863",13.00,2.00,1.00,2.00,2.00,84.00%,35.00%,0.00,1.00,4.00,12.00%,1.00,1.00,100.00%
0.00,14696.00,2.00,0.00,0.00,2.00,1.00,1.00,134.00,19.00,0.00,0.00,4.00,9.00,"$14,928","$18,307",17.00,1.00,0.00,6.00,6.00,82.00%,19.00%,3.00,0.00,3.00,43.00%,0.00,3.00,44.00%
0.00,14742.00,3.00,0.00,1.00,1.00,6.00,7.00,178.00,6.00,0.00,2.00,3.00,4.00,"$18,354","$20,266",17.00,6.00,0.00,2.00,2.00,91.00%,26.00%,0.00,1.00,7.00,17.00%,1.00,1.00,75.00%
0.00,14752.00,0.00,0.00,0.00,5.00,1.00,1.00,240.00,2.00,1.00,6.00,16.00,26.00,"$46,604","$88,920",43.00,0.00,0.00,5.00,5.00,52.00%,73.00%,0.00,0.00,0.00,53.00%,0.00,0.00,62.00%
0.00,14928.00,0.00,0.00,0.00,2.00,1.00,2.00,111.00,24.00,0.00,0.00,1.00,5.00,$478,"$17,816",15.00,0.00,0.00,0.00,0.00,3.00%,47.00%,0.00,0.00,0.00,33.00%,0.00,0.00,20.00%
0.00,14944.00,1.00,1.00,0.00,5.00,4.00,13.00,162.00,5.00,0.00,2.00,3.00,4.00,"$3,132","$5,028",21.00,3.00,3.00,0.00,1.00,62.00%,28.00%,0.00,3.00,4.00,16.00%,4.00,3.00,75.00%
0.00,15017.00,0.00,0.00,0.00,3.00,0.00,1.00,155.00,5.00,0.00,8.00,17.00,15.00,"$34,284","$39,029",27.00,0.00,0.00,9.00,9.00,88.00%,70.00%,0.00,1.00,1.00,45.00%,1.00,1.00,113.00%
0.00,15060.00,2.00,1.00,1.00,1.00,2.00,4.00,230.00,2.00,1.00,2.00,2.00,6.00,"$36,843","$40,088",12.00,8.00,2.00,5.00,5.00,92.00%,19.00%,0.00,2.00,9.00,29.00%,3.00,2.00,33.00%
0.00,15073.00,1.00,1.00,0.00,3.00,3.00,2.00,55.00,11.00,0.00,3.00,4.00,6.00,"$4,632","$6,140",7.00,0.00,0.00,1.00,3.00,75.00%,60.00%,0.00,0.00,0.00,60.00%,0.00,0.00,67.00%
0.00,15076.00,3.00,2.00,0.00,3.00,1.00,1.00,99.00,4.00,0.00,1.00,3.00,6.00,"$21,902","$27,068",8.00,2.00,0.00,2.00,3.00,81.00%,60.00%,0.00,0.00,3.00,60.00%,2.00,0.00,50.00%
